@W: BN309 |One or more non-fatal issues found in constraints; Please run Constraint Check for analysis
@W: BN132 :"c:\libero_projects\pf_mi_v_tut\component\microsemi\miv\miv_rv32\3.0.100\core_merged\miv_rv32_core_merged.v":8739:2:8739:7|Removing instance MIV_RV32_C1_0.MIV_RV32_C1_0.u_opsrv_0.u_core_0.u_expipe_0.de_ex_pipe_shifter_unit_places_sel_ex[2] because it is equivalent to instance MIV_RV32_C1_0.MIV_RV32_C1_0.u_opsrv_0.u_core_0.u_expipe_0.de_ex_pipe_shifter_unit_operand_sel_ex[0]. To keep the instance, apply constraint syn_preserve=1 on the instance.
@W: FX107 :"c:\libero_projects\pf_mi_v_tut\component\microsemi\miv\miv_rv32\3.0.100\core_merged\miv_rv32_core_merged.v":5963:6:5963:18|RAM gen_gpr\.u_gpr_array_0.mem_1[31:0] (in view: work.miv_rv32_gpr_ram_0s_0(verilog)) does not have a read/write conflict check. Possible simulation mismatch. To resolve a read/write conflict, either set syn_ramstyle = rw_check, or enable the "Read Write Check on RAM" Implementation Option. For more information, search for "read/write conflict check" in Online Help.
@W: FX107 :"c:\libero_projects\pf_mi_v_tut\component\microsemi\miv\miv_rv32\3.0.100\core_merged\miv_rv32_core_merged.v":5963:6:5963:18|RAM gen_gpr\.u_gpr_array_0.mem[31:0] (in view: work.miv_rv32_gpr_ram_0s_0(verilog)) does not have a read/write conflict check. Possible simulation mismatch. To resolve a read/write conflict, either set syn_ramstyle = rw_check, or enable the "Read Write Check on RAM" Implementation Option. For more information, search for "read/write conflict check" in Online Help.
@W: FX107 :"c:\libero_projects\pf_mi_v_tut\component\microsemi\miv\miv_rv32\3.0.100\opsrv_merged\miv_rv32_opsrv_merged.v":14682:4:14682:9|RAM tcm_ram\.u_ram_0.mem[31:0] (in view: work.miv_rv32_opsrv_tcm_Z81(verilog)) does not have a read/write conflict check. Possible simulation mismatch. To resolve a read/write conflict, either set syn_ramstyle = rw_check, or enable the "Read Write Check on RAM" Implementation Option. For more information, search for "read/write conflict check" in Online Help.
@W: MO160 :"c:\libero_projects\pf_mi_v_tut\component\microsemi\miv\miv_rv32\3.0.100\opsrv_merged\miv_rv32_opsrv_merged.v":14288:2:14288:7|Register bit hipri_req_ptr[6] (in view view:work.miv_rv32_rr_pri_arb_3s_1s_1s(verilog)) is always 0. To keep the instance, apply syn_preserve=1 on the instance.
@W: MO160 :"c:\libero_projects\pf_mi_v_tut\component\microsemi\miv\miv_rv32\3.0.100\opsrv_merged\miv_rv32_opsrv_merged.v":14288:2:14288:7|Register bit hipri_req_ptr[4] (in view view:work.miv_rv32_rr_pri_arb_3s_1s_1s(verilog)) is always 0. To keep the instance, apply syn_preserve=1 on the instance.
@W: MO160 :"c:\libero_projects\pf_mi_v_tut\component\microsemi\miv\miv_rv32\3.0.100\opsrv_merged\miv_rv32_opsrv_merged.v":14288:2:14288:7|Register bit hipri_req_ptr[2] (in view view:work.miv_rv32_rr_pri_arb_3s_1s_1s(verilog)) is always 0. To keep the instance, apply syn_preserve=1 on the instance.
@W: MO160 :"c:\libero_projects\pf_mi_v_tut\component\microsemi\miv\miv_rv32\3.0.100\opsrv_merged\miv_rv32_opsrv_merged.v":4773:4:4773:9|Register bit u_axi_rchan.u_ros_buffer.gen_buff_loop\[0\]\.buff_data\[0\][29] (in view view:work.miv_rv32_opsrv_axi_mstr_32s_2s_1s_2s_1s_2s_1s(verilog)) is always 0. To keep the instance, apply syn_preserve=1 on the instance.
@W: MO160 :"c:\libero_projects\pf_mi_v_tut\component\microsemi\miv\miv_rv32\3.0.100\opsrv_merged\miv_rv32_opsrv_merged.v":4773:4:4773:9|Register bit u_axi_rchan.u_ros_buffer.gen_buff_loop\[1\]\.buff_data\[1\][29] (in view view:work.miv_rv32_opsrv_axi_mstr_32s_2s_1s_2s_1s_2s_1s(verilog)) is always 0. To keep the instance, apply syn_preserve=1 on the instance.
@W: MO160 :"c:\libero_projects\pf_mi_v_tut\component\microsemi\miv\miv_rv32\3.0.100\opsrv_merged\miv_rv32_opsrv_merged.v":4773:4:4773:9|Register bit u_axi_wchan.u_wos_buffer.gen_buff_loop\[0\]\.buff_data\[0\][28] (in view view:work.miv_rv32_opsrv_axi_mstr_32s_2s_1s_2s_1s_2s_1s(verilog)) is always 0. To keep the instance, apply syn_preserve=1 on the instance.
@W: MO160 :"c:\libero_projects\pf_mi_v_tut\component\microsemi\miv\miv_rv32\3.0.100\opsrv_merged\miv_rv32_opsrv_merged.v":4773:4:4773:9|Register bit u_axi_wchan.u_wos_buffer.gen_buff_loop\[1\]\.buff_data\[1\][28] (in view view:work.miv_rv32_opsrv_axi_mstr_32s_2s_1s_2s_1s_2s_1s(verilog)) is always 0. To keep the instance, apply syn_preserve=1 on the instance.
@W: MO160 :"c:\libero_projects\pf_mi_v_tut\component\microsemi\miv\miv_rv32\3.0.100\opsrv_merged\miv_rv32_opsrv_merged.v":4773:4:4773:9|Register bit u_req_buffer.gen_buff_loop\[1\]\.buff_data\[1\][9] (in view view:work.miv_rv32_axi_egress_slip_buffer_40s_0(verilog)) is always 0. To keep the instance, apply syn_preserve=1 on the instance.
@W: MO160 :"c:\libero_projects\pf_mi_v_tut\component\microsemi\miv\miv_rv32\3.0.100\opsrv_merged\miv_rv32_opsrv_merged.v":4773:4:4773:9|Register bit u_req_buffer.gen_buff_loop\[1\]\.buff_data\[1\][8] (in view view:work.miv_rv32_axi_egress_slip_buffer_40s_0(verilog)) is always 0. To keep the instance, apply syn_preserve=1 on the instance.
@W: MO160 :"c:\libero_projects\pf_mi_v_tut\component\microsemi\miv\miv_rv32\3.0.100\opsrv_merged\miv_rv32_opsrv_merged.v":4773:4:4773:9|Register bit u_req_buffer.gen_buff_loop\[1\]\.buff_data\[1\][7] (in view view:work.miv_rv32_axi_egress_slip_buffer_40s_0(verilog)) is always 0. To keep the instance, apply syn_preserve=1 on the instance.
@W: MO160 :"c:\libero_projects\pf_mi_v_tut\component\microsemi\miv\miv_rv32\3.0.100\opsrv_merged\miv_rv32_opsrv_merged.v":4773:4:4773:9|Register bit u_req_buffer.gen_buff_loop\[1\]\.buff_data\[1\][6] (in view view:work.miv_rv32_axi_egress_slip_buffer_40s_0(verilog)) is always 0. To keep the instance, apply syn_preserve=1 on the instance.
@W: MO160 :"c:\libero_projects\pf_mi_v_tut\component\microsemi\miv\miv_rv32\3.0.100\opsrv_merged\miv_rv32_opsrv_merged.v":4773:4:4773:9|Register bit u_req_buffer.gen_buff_loop\[1\]\.buff_data\[1\][5] (in view view:work.miv_rv32_axi_egress_slip_buffer_40s_0(verilog)) is always 0. To keep the instance, apply syn_preserve=1 on the instance.
@W: MO160 :"c:\libero_projects\pf_mi_v_tut\component\microsemi\miv\miv_rv32\3.0.100\opsrv_merged\miv_rv32_opsrv_merged.v":4773:4:4773:9|Register bit u_req_buffer.gen_buff_loop\[1\]\.buff_data\[1\][4] (in view view:work.miv_rv32_axi_egress_slip_buffer_40s_0(verilog)) is always 0. To keep the instance, apply syn_preserve=1 on the instance.
@W: MO160 :"c:\libero_projects\pf_mi_v_tut\component\microsemi\miv\miv_rv32\3.0.100\opsrv_merged\miv_rv32_opsrv_merged.v":4773:4:4773:9|Register bit u_req_buffer.gen_buff_loop\[1\]\.buff_data\[1\][3] (in view view:work.miv_rv32_axi_egress_slip_buffer_40s_0(verilog)) is always 0. To keep the instance, apply syn_preserve=1 on the instance.
@W: MO160 :"c:\libero_projects\pf_mi_v_tut\component\microsemi\miv\miv_rv32\3.0.100\opsrv_merged\miv_rv32_opsrv_merged.v":4773:4:4773:9|Register bit u_req_buffer.gen_buff_loop\[0\]\.buff_data\[0\][9] (in view view:work.miv_rv32_axi_egress_slip_buffer_40s_0(verilog)) is always 0. To keep the instance, apply syn_preserve=1 on the instance.
@W: MO160 :"c:\libero_projects\pf_mi_v_tut\component\microsemi\miv\miv_rv32\3.0.100\opsrv_merged\miv_rv32_opsrv_merged.v":4773:4:4773:9|Register bit u_req_buffer.gen_buff_loop\[0\]\.buff_data\[0\][8] (in view view:work.miv_rv32_axi_egress_slip_buffer_40s_0(verilog)) is always 0. To keep the instance, apply syn_preserve=1 on the instance.
@W: MO160 :"c:\libero_projects\pf_mi_v_tut\component\microsemi\miv\miv_rv32\3.0.100\opsrv_merged\miv_rv32_opsrv_merged.v":4773:4:4773:9|Register bit u_req_buffer.gen_buff_loop\[0\]\.buff_data\[0\][7] (in view view:work.miv_rv32_axi_egress_slip_buffer_40s_0(verilog)) is always 0. To keep the instance, apply syn_preserve=1 on the instance.
@W: MO160 :"c:\libero_projects\pf_mi_v_tut\component\microsemi\miv\miv_rv32\3.0.100\opsrv_merged\miv_rv32_opsrv_merged.v":4773:4:4773:9|Register bit u_req_buffer.gen_buff_loop\[0\]\.buff_data\[0\][6] (in view view:work.miv_rv32_axi_egress_slip_buffer_40s_0(verilog)) is always 0. To keep the instance, apply syn_preserve=1 on the instance.
@W: MO160 :"c:\libero_projects\pf_mi_v_tut\component\microsemi\miv\miv_rv32\3.0.100\opsrv_merged\miv_rv32_opsrv_merged.v":4773:4:4773:9|Register bit u_req_buffer.gen_buff_loop\[0\]\.buff_data\[0\][5] (in view view:work.miv_rv32_axi_egress_slip_buffer_40s_0(verilog)) is always 0. To keep the instance, apply syn_preserve=1 on the instance.
@W: MO160 :"c:\libero_projects\pf_mi_v_tut\component\microsemi\miv\miv_rv32\3.0.100\opsrv_merged\miv_rv32_opsrv_merged.v":4773:4:4773:9|Register bit u_req_buffer.gen_buff_loop\[0\]\.buff_data\[0\][4] (in view view:work.miv_rv32_axi_egress_slip_buffer_40s_0(verilog)) is always 0. To keep the instance, apply syn_preserve=1 on the instance.
@W: MO160 :"c:\libero_projects\pf_mi_v_tut\component\microsemi\miv\miv_rv32\3.0.100\opsrv_merged\miv_rv32_opsrv_merged.v":4773:4:4773:9|Register bit u_req_buffer.gen_buff_loop\[0\]\.buff_data\[0\][3] (in view view:work.miv_rv32_axi_egress_slip_buffer_40s_0(verilog)) is always 0. To keep the instance, apply syn_preserve=1 on the instance.
@W: MO160 :"c:\libero_projects\pf_mi_v_tut\component\microsemi\miv\miv_rv32\3.0.100\opsrv_merged\miv_rv32_opsrv_merged.v":2533:2:2533:7|Register bit output_buff_data[9] (in view view:work.miv_rv32_axi_egress_slip_buffer_40s_0(verilog)) is always 0. To keep the instance, apply syn_preserve=1 on the instance.
@W: MO160 :"c:\libero_projects\pf_mi_v_tut\component\microsemi\miv\miv_rv32\3.0.100\opsrv_merged\miv_rv32_opsrv_merged.v":2533:2:2533:7|Register bit output_buff_data[8] (in view view:work.miv_rv32_axi_egress_slip_buffer_40s_0(verilog)) is always 0. To keep the instance, apply syn_preserve=1 on the instance.
@W: MO160 :"c:\libero_projects\pf_mi_v_tut\component\microsemi\miv\miv_rv32\3.0.100\opsrv_merged\miv_rv32_opsrv_merged.v":2533:2:2533:7|Register bit output_buff_data[7] (in view view:work.miv_rv32_axi_egress_slip_buffer_40s_0(verilog)) is always 0. To keep the instance, apply syn_preserve=1 on the instance.
@W: MO160 :"c:\libero_projects\pf_mi_v_tut\component\microsemi\miv\miv_rv32\3.0.100\opsrv_merged\miv_rv32_opsrv_merged.v":2533:2:2533:7|Register bit output_buff_data[6] (in view view:work.miv_rv32_axi_egress_slip_buffer_40s_0(verilog)) is always 0. To keep the instance, apply syn_preserve=1 on the instance.
@W: MO160 :"c:\libero_projects\pf_mi_v_tut\component\microsemi\miv\miv_rv32\3.0.100\opsrv_merged\miv_rv32_opsrv_merged.v":2533:2:2533:7|Register bit output_buff_data[5] (in view view:work.miv_rv32_axi_egress_slip_buffer_40s_0(verilog)) is always 0. To keep the instance, apply syn_preserve=1 on the instance.
@W: MO160 :"c:\libero_projects\pf_mi_v_tut\component\microsemi\miv\miv_rv32\3.0.100\opsrv_merged\miv_rv32_opsrv_merged.v":2533:2:2533:7|Register bit output_buff_data[4] (in view view:work.miv_rv32_axi_egress_slip_buffer_40s_0(verilog)) is always 0. To keep the instance, apply syn_preserve=1 on the instance.
@W: MO160 :"c:\libero_projects\pf_mi_v_tut\component\microsemi\miv\miv_rv32\3.0.100\opsrv_merged\miv_rv32_opsrv_merged.v":2533:2:2533:7|Register bit output_buff_data[3] (in view view:work.miv_rv32_axi_egress_slip_buffer_40s_0(verilog)) is always 0. To keep the instance, apply syn_preserve=1 on the instance.
@W: MO160 :"c:\libero_projects\pf_mi_v_tut\component\microsemi\miv\miv_rv32\3.0.100\opsrv_merged\miv_rv32_opsrv_merged.v":4773:4:4773:9|Register bit u_req_buffer.gen_buff_loop\[1\]\.buff_data\[1\][9] (in view view:work.miv_rv32_axi_egress_slip_buffer_40s_1(verilog)) is always 0. To keep the instance, apply syn_preserve=1 on the instance.
@W: MO160 :"c:\libero_projects\pf_mi_v_tut\component\microsemi\miv\miv_rv32\3.0.100\opsrv_merged\miv_rv32_opsrv_merged.v":4773:4:4773:9|Register bit u_req_buffer.gen_buff_loop\[1\]\.buff_data\[1\][8] (in view view:work.miv_rv32_axi_egress_slip_buffer_40s_1(verilog)) is always 0. To keep the instance, apply syn_preserve=1 on the instance.
@W: MO160 :"c:\libero_projects\pf_mi_v_tut\component\microsemi\miv\miv_rv32\3.0.100\opsrv_merged\miv_rv32_opsrv_merged.v":4773:4:4773:9|Register bit u_req_buffer.gen_buff_loop\[1\]\.buff_data\[1\][7] (in view view:work.miv_rv32_axi_egress_slip_buffer_40s_1(verilog)) is always 0. To keep the instance, apply syn_preserve=1 on the instance.
@W: MO160 :"c:\libero_projects\pf_mi_v_tut\component\microsemi\miv\miv_rv32\3.0.100\opsrv_merged\miv_rv32_opsrv_merged.v":4773:4:4773:9|Register bit u_req_buffer.gen_buff_loop\[1\]\.buff_data\[1\][6] (in view view:work.miv_rv32_axi_egress_slip_buffer_40s_1(verilog)) is always 0. To keep the instance, apply syn_preserve=1 on the instance.
@W: MO160 :"c:\libero_projects\pf_mi_v_tut\component\microsemi\miv\miv_rv32\3.0.100\opsrv_merged\miv_rv32_opsrv_merged.v":4773:4:4773:9|Register bit u_req_buffer.gen_buff_loop\[1\]\.buff_data\[1\][5] (in view view:work.miv_rv32_axi_egress_slip_buffer_40s_1(verilog)) is always 0. To keep the instance, apply syn_preserve=1 on the instance.
@W: MO160 :"c:\libero_projects\pf_mi_v_tut\component\microsemi\miv\miv_rv32\3.0.100\opsrv_merged\miv_rv32_opsrv_merged.v":4773:4:4773:9|Register bit u_req_buffer.gen_buff_loop\[1\]\.buff_data\[1\][4] (in view view:work.miv_rv32_axi_egress_slip_buffer_40s_1(verilog)) is always 0. To keep the instance, apply syn_preserve=1 on the instance.
@W: MO160 :"c:\libero_projects\pf_mi_v_tut\component\microsemi\miv\miv_rv32\3.0.100\opsrv_merged\miv_rv32_opsrv_merged.v":4773:4:4773:9|Register bit u_req_buffer.gen_buff_loop\[1\]\.buff_data\[1\][3] (in view view:work.miv_rv32_axi_egress_slip_buffer_40s_1(verilog)) is always 0. To keep the instance, apply syn_preserve=1 on the instance.
@W: MO160 :"c:\libero_projects\pf_mi_v_tut\component\microsemi\miv\miv_rv32\3.0.100\opsrv_merged\miv_rv32_opsrv_merged.v":4773:4:4773:9|Register bit u_req_buffer.gen_buff_loop\[0\]\.buff_data\[0\][9] (in view view:work.miv_rv32_axi_egress_slip_buffer_40s_1(verilog)) is always 0. To keep the instance, apply syn_preserve=1 on the instance.
@W: MO160 :"c:\libero_projects\pf_mi_v_tut\component\microsemi\miv\miv_rv32\3.0.100\opsrv_merged\miv_rv32_opsrv_merged.v":4773:4:4773:9|Register bit u_req_buffer.gen_buff_loop\[0\]\.buff_data\[0\][8] (in view view:work.miv_rv32_axi_egress_slip_buffer_40s_1(verilog)) is always 0. To keep the instance, apply syn_preserve=1 on the instance.
@W: MO160 :"c:\libero_projects\pf_mi_v_tut\component\microsemi\miv\miv_rv32\3.0.100\opsrv_merged\miv_rv32_opsrv_merged.v":4773:4:4773:9|Register bit u_req_buffer.gen_buff_loop\[0\]\.buff_data\[0\][7] (in view view:work.miv_rv32_axi_egress_slip_buffer_40s_1(verilog)) is always 0. To keep the instance, apply syn_preserve=1 on the instance.
@W: MO160 :"c:\libero_projects\pf_mi_v_tut\component\microsemi\miv\miv_rv32\3.0.100\opsrv_merged\miv_rv32_opsrv_merged.v":4773:4:4773:9|Register bit u_req_buffer.gen_buff_loop\[0\]\.buff_data\[0\][6] (in view view:work.miv_rv32_axi_egress_slip_buffer_40s_1(verilog)) is always 0. To keep the instance, apply syn_preserve=1 on the instance.
@W: MO160 :"c:\libero_projects\pf_mi_v_tut\component\microsemi\miv\miv_rv32\3.0.100\opsrv_merged\miv_rv32_opsrv_merged.v":4773:4:4773:9|Register bit u_req_buffer.gen_buff_loop\[0\]\.buff_data\[0\][5] (in view view:work.miv_rv32_axi_egress_slip_buffer_40s_1(verilog)) is always 0. To keep the instance, apply syn_preserve=1 on the instance.
@W: MO160 :"c:\libero_projects\pf_mi_v_tut\component\microsemi\miv\miv_rv32\3.0.100\opsrv_merged\miv_rv32_opsrv_merged.v":4773:4:4773:9|Register bit u_req_buffer.gen_buff_loop\[0\]\.buff_data\[0\][4] (in view view:work.miv_rv32_axi_egress_slip_buffer_40s_1(verilog)) is always 0. To keep the instance, apply syn_preserve=1 on the instance.
@W: MO160 :"c:\libero_projects\pf_mi_v_tut\component\microsemi\miv\miv_rv32\3.0.100\opsrv_merged\miv_rv32_opsrv_merged.v":4773:4:4773:9|Register bit u_req_buffer.gen_buff_loop\[0\]\.buff_data\[0\][3] (in view view:work.miv_rv32_axi_egress_slip_buffer_40s_1(verilog)) is always 0. To keep the instance, apply syn_preserve=1 on the instance.
@W: MO160 :"c:\libero_projects\pf_mi_v_tut\component\microsemi\miv\miv_rv32\3.0.100\opsrv_merged\miv_rv32_opsrv_merged.v":2533:2:2533:7|Register bit output_buff_data[9] (in view view:work.miv_rv32_axi_egress_slip_buffer_40s_1(verilog)) is always 0. To keep the instance, apply syn_preserve=1 on the instance.
@W: MO160 :"c:\libero_projects\pf_mi_v_tut\component\microsemi\miv\miv_rv32\3.0.100\opsrv_merged\miv_rv32_opsrv_merged.v":2533:2:2533:7|Register bit output_buff_data[8] (in view view:work.miv_rv32_axi_egress_slip_buffer_40s_1(verilog)) is always 0. To keep the instance, apply syn_preserve=1 on the instance.
@W: MO160 :"c:\libero_projects\pf_mi_v_tut\component\microsemi\miv\miv_rv32\3.0.100\opsrv_merged\miv_rv32_opsrv_merged.v":2533:2:2533:7|Register bit output_buff_data[7] (in view view:work.miv_rv32_axi_egress_slip_buffer_40s_1(verilog)) is always 0. To keep the instance, apply syn_preserve=1 on the instance.
@W: MO160 :"c:\libero_projects\pf_mi_v_tut\component\microsemi\miv\miv_rv32\3.0.100\opsrv_merged\miv_rv32_opsrv_merged.v":2533:2:2533:7|Register bit output_buff_data[6] (in view view:work.miv_rv32_axi_egress_slip_buffer_40s_1(verilog)) is always 0. To keep the instance, apply syn_preserve=1 on the instance.
@W: MO160 :"c:\libero_projects\pf_mi_v_tut\component\microsemi\miv\miv_rv32\3.0.100\opsrv_merged\miv_rv32_opsrv_merged.v":2533:2:2533:7|Register bit output_buff_data[5] (in view view:work.miv_rv32_axi_egress_slip_buffer_40s_1(verilog)) is always 0. To keep the instance, apply syn_preserve=1 on the instance.
@W: MO160 :"c:\libero_projects\pf_mi_v_tut\component\microsemi\miv\miv_rv32\3.0.100\opsrv_merged\miv_rv32_opsrv_merged.v":2533:2:2533:7|Register bit output_buff_data[4] (in view view:work.miv_rv32_axi_egress_slip_buffer_40s_1(verilog)) is always 0. To keep the instance, apply syn_preserve=1 on the instance.
@W: MO160 :"c:\libero_projects\pf_mi_v_tut\component\microsemi\miv\miv_rv32\3.0.100\opsrv_merged\miv_rv32_opsrv_merged.v":2533:2:2533:7|Register bit output_buff_data[3] (in view view:work.miv_rv32_axi_egress_slip_buffer_40s_1(verilog)) is always 0. To keep the instance, apply syn_preserve=1 on the instance.
@W: MO160 :"c:\libero_projects\pf_mi_v_tut\hdl\scheduler.sv":109:7:109:13|Register bit sched_regs_4_[63] (in view view:work.scheduler_8s_4s_64s_3s(verilog)) is always 0. To keep the instance, apply syn_preserve=1 on the instance.
@W: MO160 :"c:\libero_projects\pf_mi_v_tut\hdl\scheduler.sv":109:7:109:13|Register bit sched_regs_4_[62] (in view view:work.scheduler_8s_4s_64s_3s(verilog)) is always 0. To keep the instance, apply syn_preserve=1 on the instance.
@W: MO160 :"c:\libero_projects\pf_mi_v_tut\hdl\scheduler.sv":109:7:109:13|Register bit sched_regs_4_[61] (in view view:work.scheduler_8s_4s_64s_3s(verilog)) is always 0. To keep the instance, apply syn_preserve=1 on the instance.
@W: MO160 :"c:\libero_projects\pf_mi_v_tut\hdl\scheduler.sv":109:7:109:13|Register bit sched_regs_4_[60] (in view view:work.scheduler_8s_4s_64s_3s(verilog)) is always 0. To keep the instance, apply syn_preserve=1 on the instance.
@W: MO160 :"c:\libero_projects\pf_mi_v_tut\hdl\scheduler.sv":109:7:109:13|Register bit sched_regs_4_[59] (in view view:work.scheduler_8s_4s_64s_3s(verilog)) is always 0. To keep the instance, apply syn_preserve=1 on the instance.
@W: MO160 :"c:\libero_projects\pf_mi_v_tut\hdl\scheduler.sv":109:7:109:13|Register bit sched_regs_4_[58] (in view view:work.scheduler_8s_4s_64s_3s(verilog)) is always 0. To keep the instance, apply syn_preserve=1 on the instance.
@W: MO160 :"c:\libero_projects\pf_mi_v_tut\hdl\scheduler.sv":109:7:109:13|Register bit sched_regs_4_[57] (in view view:work.scheduler_8s_4s_64s_3s(verilog)) is always 0. To keep the instance, apply syn_preserve=1 on the instance.
@W: MO160 :"c:\libero_projects\pf_mi_v_tut\hdl\scheduler.sv":109:7:109:13|Register bit sched_regs_4_[56] (in view view:work.scheduler_8s_4s_64s_3s(verilog)) is always 0. To keep the instance, apply syn_preserve=1 on the instance.
@W: MO160 :"c:\libero_projects\pf_mi_v_tut\hdl\scheduler.sv":109:7:109:13|Register bit sched_regs_4_[55] (in view view:work.scheduler_8s_4s_64s_3s(verilog)) is always 0. To keep the instance, apply syn_preserve=1 on the instance.
@W: MO160 :"c:\libero_projects\pf_mi_v_tut\hdl\scheduler.sv":109:7:109:13|Register bit sched_regs_4_[54] (in view view:work.scheduler_8s_4s_64s_3s(verilog)) is always 0. To keep the instance, apply syn_preserve=1 on the instance.
@W: MO160 :"c:\libero_projects\pf_mi_v_tut\hdl\scheduler.sv":109:7:109:13|Register bit sched_regs_4_[53] (in view view:work.scheduler_8s_4s_64s_3s(verilog)) is always 0. To keep the instance, apply syn_preserve=1 on the instance.
@W: MO160 :"c:\libero_projects\pf_mi_v_tut\hdl\scheduler.sv":109:7:109:13|Register bit sched_regs_4_[52] (in view view:work.scheduler_8s_4s_64s_3s(verilog)) is always 0. To keep the instance, apply syn_preserve=1 on the instance.
@W: MO160 :"c:\libero_projects\pf_mi_v_tut\hdl\scheduler.sv":109:7:109:13|Register bit sched_regs_4_[51] (in view view:work.scheduler_8s_4s_64s_3s(verilog)) is always 0. To keep the instance, apply syn_preserve=1 on the instance.
@W: MO160 :"c:\libero_projects\pf_mi_v_tut\hdl\scheduler.sv":109:7:109:13|Register bit sched_regs_4_[50] (in view view:work.scheduler_8s_4s_64s_3s(verilog)) is always 0. To keep the instance, apply syn_preserve=1 on the instance.
@W: MO160 :"c:\libero_projects\pf_mi_v_tut\hdl\scheduler.sv":109:7:109:13|Register bit sched_regs_4_[49] (in view view:work.scheduler_8s_4s_64s_3s(verilog)) is always 0. To keep the instance, apply syn_preserve=1 on the instance.
@W: MO160 :"c:\libero_projects\pf_mi_v_tut\hdl\scheduler.sv":109:7:109:13|Register bit sched_regs_4_[48] (in view view:work.scheduler_8s_4s_64s_3s(verilog)) is always 0. To keep the instance, apply syn_preserve=1 on the instance.
@W: MO160 :"c:\libero_projects\pf_mi_v_tut\hdl\scheduler.sv":109:7:109:13|Register bit sched_regs_4_[47] (in view view:work.scheduler_8s_4s_64s_3s(verilog)) is always 0. To keep the instance, apply syn_preserve=1 on the instance.
@W: MO160 :"c:\libero_projects\pf_mi_v_tut\hdl\scheduler.sv":109:7:109:13|Register bit sched_regs_4_[46] (in view view:work.scheduler_8s_4s_64s_3s(verilog)) is always 0. To keep the instance, apply syn_preserve=1 on the instance.
@W: MO160 :"c:\libero_projects\pf_mi_v_tut\hdl\scheduler.sv":109:7:109:13|Register bit sched_regs_4_[45] (in view view:work.scheduler_8s_4s_64s_3s(verilog)) is always 0. To keep the instance, apply syn_preserve=1 on the instance.
